0.300000	0.875000	0.952381
0.350000	0.875000	0.857143
0.400000	0.750000	0.666667
0.450000	0.500000	0.428571
0.500000	0.625000	0.333333
0.550000	0.125000	0.190476
0.600000	0.250000	0.238095
0.300000	0.875000	1.000000
0.350000	0.500000	0.857143
0.400000	0.375000	0.904762
0.450000	0.375000	0.619048
0.500000	0.125000	0.619048
0.550000	0.125000	0.190476
0.600000	0.250000	0.380952
0.300000	0.875000	0.952381
0.350000	0.625000	0.714286
0.400000	0.375000	0.619048
0.450000	0.125000	0.714286
0.500000	0.500000	0.380952
0.550000	0.125000	0.428571
0.600000	0.375000	0.238095
0.300000	0.625000	0.952381
0.350000	0.875000	0.857143
0.400000	0.750000	0.666667
0.450000	0.250000	0.523810
0.500000	0.125000	0.476190
0.550000	0.125000	0.142857
0.600000	0.375000	0.333333
0.300000	0.750000	1.000000
0.350000	0.875000	0.952381
0.400000	0.750000	0.809524
0.450000	0.750000	0.571429
0.500000	0.375000	0.380952
0.550000	0.125000	0.523810
0.600000	0.375000	0.333333
0.300000	0.875000	1.000000
0.350000	0.875000	0.857143
0.400000	0.750000	0.571429
0.450000	0.500000	0.761905
0.500000	0.500000	0.285714
0.550000	0.125000	0.428571
0.600000	0.250000	0.333333
0.300000	0.750000	0.952381
0.350000	0.375000	1.000000
0.400000	0.750000	0.714286
0.450000	0.500000	0.666667
0.500000	0.500000	0.333333
0.550000	0.125000	0.571429
0.600000	0.125000	0.333333
0.300000	0.625000	0.904762
0.350000	0.375000	0.857143
0.400000	0.500000	0.857143
0.450000	0.375000	0.714286
0.500000	0.500000	0.761905
0.550000	0.375000	0.428571
0.600000	0.000000	0.190476
0.300000	0.875000	1.000000
0.350000	0.500000	0.952381
0.400000	0.375000	0.761905
0.450000	0.500000	0.619048
0.500000	0.250000	0.428571
0.550000	0.375000	0.285714
0.600000	0.125000	0.523810
0.300000	0.625000	0.904762
0.350000	0.625000	0.809524
0.400000	0.625000	0.714286
0.450000	0.250000	0.333333
0.500000	0.625000	0.476190
0.550000	0.375000	0.285714
0.600000	0.250000	0.047619
0.300000	0.875000	0.952381
0.350000	0.500000	0.714286
0.400000	0.500000	0.761905
0.450000	0.625000	0.666667
0.500000	0.125000	0.476190
0.550000	0.375000	0.476190
0.600000	0.500000	0.285714
0.300000	0.750000	0.952381
0.350000	0.750000	0.952381
0.400000	0.625000	0.857143
0.450000	0.125000	0.571429
0.500000	0.250000	0.476190
0.550000	0.250000	0.523810
0.600000	0.000000	0.142857
0.300000	1.000000	0.904762
0.350000	0.875000	0.904762
0.400000	0.500000	0.904762
0.450000	0.250000	0.571429
0.500000	0.500000	0.666667
0.550000	0.250000	0.714286
0.600000	0.250000	0.428571
0.300000	1.000000	1.000000
0.350000	0.750000	0.857143
0.400000	0.625000	0.666667
0.450000	0.750000	0.714286
0.500000	0.250000	0.428571
0.550000	0.000000	0.476190
0.600000	0.000000	0.190476
0.300000	1.000000	1.000000
0.350000	0.750000	0.857143
0.400000	0.500000	0.619048
0.450000	0.625000	0.619048
0.500000	0.250000	0.619048
0.550000	0.125000	0.476190
0.600000	0.125000	0.333333
0.300000	0.625000	0.857143
0.350000	0.625000	0.809524
0.400000	0.375000	0.809524
0.450000	0.375000	0.571429
0.500000	0.125000	0.571429
0.550000	0.000000	0.476190
0.600000	0.375000	0.333333
0.300000	0.750000	0.952381
0.350000	0.750000	0.904762
0.400000	0.750000	0.761905
0.450000	0.500000	0.476190
0.500000	0.250000	0.666667
0.550000	0.375000	0.380952
0.600000	0.250000	0.142857
0.300000	0.625000	0.952381
0.350000	0.375000	0.952381
0.400000	0.750000	0.761905
0.450000	0.625000	0.476190
0.500000	0.125000	0.476190
0.550000	0.125000	0.428571
0.600000	0.250000	0.190476
0.300000	0.750000	0.857143
0.350000	1.000000	0.761905
0.400000	0.500000	0.857143
0.450000	0.250000	0.380952
0.500000	0.125000	0.619048
0.550000	0.500000	0.428571
0.600000	0.125000	0.476190
0.300000	0.750000	0.952381
0.350000	0.375000	1.000000
0.400000	0.625000	0.714286
0.450000	0.625000	0.619048
0.500000	0.375000	0.333333
0.550000	0.250000	0.428571
0.600000	0.000000	0.190476
