20.000000	0.875000	0.857143
22.500000	1.000000	0.809524
25.000000	0.875000	0.857143
27.500000	0.375000	0.428571
30.000000	0.625000	0.380952
32.500000	0.250000	0.238095
35.000000	0.250000	0.285714
20.000000	0.875000	0.761905
22.500000	0.500000	0.714286
25.000000	0.750000	0.666667
27.500000	0.625000	0.428571
30.000000	0.375000	0.333333
32.500000	0.125000	0.285714
35.000000	0.250000	0.238095
20.000000	1.000000	0.857143
22.500000	0.625000	0.809524
25.000000	0.375000	0.666667
27.500000	0.500000	0.666667
30.000000	0.250000	0.428571
32.500000	0.125000	0.095238
35.000000	0.250000	0.095238
20.000000	1.000000	0.714286
22.500000	0.750000	0.904762
25.000000	0.375000	0.523810
27.500000	0.500000	0.619048
30.000000	0.250000	0.285714
32.500000	0.250000	0.333333
35.000000	0.000000	0.380952
20.000000	1.000000	0.904762
22.500000	0.750000	0.761905
25.000000	0.250000	0.714286
27.500000	0.750000	0.285714
30.000000	0.250000	0.333333
32.500000	0.375000	0.285714
35.000000	0.250000	0.047619
20.000000	0.750000	0.904762
22.500000	0.875000	0.809524
25.000000	0.750000	0.666667
27.500000	0.500000	0.666667
30.000000	0.625000	0.380952
32.500000	0.250000	0.285714
35.000000	0.125000	0.285714
20.000000	0.750000	0.809524
22.500000	0.750000	0.857143
25.000000	0.500000	0.666667
27.500000	0.250000	0.619048
30.000000	0.500000	0.428571
32.500000	0.375000	0.333333
35.000000	0.250000	0.000000
20.000000	0.500000	0.809524
22.500000	1.000000	0.857143
25.000000	0.125000	0.619048
27.500000	0.375000	0.476190
30.000000	0.625000	0.619048
32.500000	0.375000	0.142857
35.000000	0.000000	0.095238
20.000000	1.000000	0.904762
22.500000	0.750000	0.809524
25.000000	0.625000	0.761905
27.500000	0.875000	0.619048
30.000000	0.375000	0.476190
32.500000	0.250000	0.238095
35.000000	0.250000	0.380952
20.000000	0.625000	0.761905
22.500000	0.500000	0.666667
25.000000	0.250000	0.619048
27.500000	0.750000	0.476190
30.000000	0.500000	0.619048
32.500000	0.250000	0.238095
35.000000	0.000000	0.333333
20.000000	0.625000	0.952381
22.500000	0.750000	0.761905
25.000000	0.375000	0.619048
27.500000	0.875000	0.333333
30.000000	0.125000	0.285714
32.500000	0.375000	0.190476
35.000000	0.125000	0.095238
20.000000	1.000000	0.952381
22.500000	0.750000	0.714286
25.000000	0.625000	0.761905
27.500000	0.625000	0.476190
30.000000	0.750000	0.380952
32.500000	0.125000	0.190476
35.000000	0.375000	0.047619
20.000000	0.750000	0.952381
22.500000	0.875000	0.952381
25.000000	0.625000	0.380952
27.500000	0.500000	0.476190
30.000000	0.250000	0.238095
32.500000	0.500000	0.428571
35.000000	0.125000	0.380952
20.000000	0.875000	0.857143
22.500000	0.625000	0.952381
25.000000	0.500000	0.714286
27.500000	0.250000	0.523810
30.000000	0.500000	0.238095
32.500000	0.500000	0.142857
35.000000	0.375000	0.095238
20.000000	1.000000	0.809524
22.500000	0.625000	0.714286
25.000000	0.500000	0.714286
27.500000	0.750000	0.666667
30.000000	0.625000	0.428571
32.500000	0.125000	0.428571
35.000000	0.250000	0.238095
20.000000	0.625000	0.904762
22.500000	0.875000	0.809524
25.000000	0.750000	0.476190
27.500000	0.500000	0.571429
30.000000	0.250000	0.190476
32.500000	0.125000	0.333333
35.000000	0.000000	0.095238
20.000000	1.000000	0.714286
22.500000	0.875000	0.857143
25.000000	0.750000	0.714286
27.500000	0.500000	0.666667
30.000000	0.250000	0.380952
32.500000	0.250000	0.333333
35.000000	0.375000	0.190476
20.000000	0.625000	0.904762
22.500000	1.000000	0.761905
25.000000	0.875000	0.523810
27.500000	0.750000	0.571429
30.000000	0.500000	0.333333
32.500000	0.125000	0.142857
35.000000	0.125000	0.333333
20.000000	0.750000	0.809524
22.500000	0.500000	0.571429
25.000000	0.625000	0.761905
27.500000	0.750000	0.571429
30.000000	0.250000	0.333333
32.500000	0.125000	0.190476
35.000000	0.000000	0.285714
20.000000	0.875000	0.857143
22.500000	0.750000	0.857143
25.000000	0.875000	0.761905
27.500000	0.375000	0.714286
30.000000	0.375000	0.333333
32.500000	0.250000	0.523810
35.000000	0.250000	0.095238

