0 0 0 0.900996 0.248530 0.218425
1 0 0 0.863406 0.228913 0.185519
2 0 0 0.815527 0.226442 0.122102
3 0 0 0.666416 0.226271 0.123807
4 0 0 0.643563 0.214301 0.114678
5 0 0 0.689264 0.236654 0.132435
6 0 0 0.614223 0.192759 0.110549
7 0 0 0.618859 0.220337 0.099028
8 0 1 0.724830 0.186189 0.151141
9 0 1 1.041298 0.208659 0.237092
10 0 1 0.754051 0.191861 0.138014
11 0 1 0.621665 0.216041 0.110568
12 0 1 0.616303 0.207139 0.095773
13 0 1 0.654284 0.217951 0.102287
14 0 1 0.672871 0.234183 0.116126
15 0 1 0.683258 0.209629 0.119621
16 1 3 0.712279 0.185529 0.137717
17 1 3 0.681709 0.186279 0.138769
18 1 3 0.709653 0.207402 0.154905
19 1 3 0.566853 0.200713 0.105257
20 1 3 0.618658 0.222899 0.100101
21 1 3 0.624097 0.207776 0.093742
22 1 3 0.565114 0.206811 0.118320
23 1 3 0.597078 0.218091 0.132381
24 1 4 0.685847 0.208746 0.168056
25 1 4 0.834500 0.205886 0.169852
26 1 4 0.754072 0.191685 0.179382
27 1 4 0.584762 0.197985 0.097781
28 1 4 0.584386 0.199934 0.121286
29 1 4 0.603781 0.221038 0.112533
30 1 4 0.596079 0.221114 0.119361
31 1 4 0.612389 0.201943 0.117879
32 1 5 0.604608 0.207262 0.105883
33 1 5 0.589985 0.209910 0.109245
34 1 5 0.642300 0.222253 0.109000
35 1 5 0.579161 0.195967 0.111064
36 1 5 0.558374 0.213282 0.093212
37 1 5 0.584036 0.214768 0.086665
38 1 5 0.582285 0.201195 0.100670
39 1 5 0.609721 0.210744 0.110113
0 0 0 0.777057 0.229714 0.178637
1 0 0 0.771089 0.201358 0.146809
2 0 0 0.768282 0.187503 0.165134
3 0 0 0.584133 0.192713 0.130671
4 0 0 0.606339 0.204649 0.097382
5 0 0 0.610833 0.222544 0.110633
6 0 0 0.613936 0.203381 0.105907
7 0 0 0.625854 0.221182 0.105031
8 0 1 0.714868 0.168907 0.138732
9 0 1 0.791279 0.185517 0.187159
10 0 1 0.708249 0.178958 0.134155
11 0 1 0.651719 0.215899 0.126987
12 0 1 0.607677 0.205957 0.088498
13 0 1 0.628596 0.223888 0.102306
14 0 1 0.665848 0.244630 0.112543
15 0 1 0.628394 0.223139 0.107165
16 1 3 0.805380 0.203511 0.172602
17 1 3 0.711078 0.171038 0.150056
18 1 3 0.620902 0.198704 0.129290
19 1 3 0.628118 0.224976 0.121570
20 1 3 0.659877 0.218924 0.121609
21 1 3 0.663817 0.233929 0.107049
22 1 3 0.577096 0.225004 0.102628
23 1 3 0.643813 0.230005 0.103770
24 1 4 0.799284 0.215496 0.186046
25 1 4 0.745725 0.195518 0.145003
26 1 4 0.727938 0.197280 0.162385
27 1 4 0.628835 0.235834 0.104672
28 1 4 0.638627 0.225296 0.124204
29 1 4 0.604429 0.209474 0.101195
30 1 4 0.593397 0.207965 0.095289
31 1 4 0.653166 0.226653 0.112782
32 1 5 0.653678 0.239226 0.127686
33 1 5 0.631778 0.202141 0.128917
34 1 5 0.613696 0.233692 0.097414
35 1 5 0.650904 0.223226 0.100512
36 1 5 0.573999 0.210436 0.121712
37 1 5 0.626772 0.224580 0.101079
38 1 5 0.596264 0.209875 0.104580
39 1 5 0.633823 0.221804 0.122349
0 0 0 0.773865 0.225004 0.146619
1 0 0 0.790624 0.203228 0.155887
2 0 0 0.725162 0.189460 0.133203
3 0 0 0.621840 0.222400 0.122221
4 0 0 0.654178 0.210492 0.114582
5 0 0 0.583862 0.214005 0.098201
6 0 0 0.590727 0.196926 0.090973
7 0 0 0.622999 0.209404 0.100708
8 0 1 0.701520 0.204931 0.157989
9 0 1 0.875983 0.171373 0.166054
10 0 1 0.735399 0.221096 0.120183
11 0 1 0.606170 0.209418 0.111147
12 0 1 0.656624 0.208552 0.100174
13 0 1 0.610588 0.204566 0.097269
14 0 1 0.620787 0.226792 0.105457
15 0 1 0.633520 0.214022 0.096961
16 1 3 0.646251 0.177270 0.138395
17 1 3 0.720192 0.199916 0.190507
18 1 3 0.738173 0.203848 0.170146
19 1 3 0.576175 0.207313 0.092616
20 1 3 0.640452 0.214460 0.105494
21 1 3 0.588356 0.198124 0.096996
22 1 3 0.585312 0.207538 0.100545
23 1 3 0.591513 0.213139 0.111273
24 1 4 0.749517 0.228054 0.192115
25 1 4 0.786014 0.201090 0.193025
26 1 4 0.772954 0.211789 0.197039
27 1 4 0.642484 0.233215 0.113203
28 1 4 0.617075 0.205221 0.134744
29 1 4 0.627354 0.228642 0.097126
30 1 4 0.612414 0.209215 0.137581
31 1 4 0.633043 0.203002 0.115111
32 1 5 0.637783 0.231474 0.112870
33 1 5 0.581979 0.207217 0.099841
34 1 5 0.649027 0.244929 0.119380
35 1 5 0.633248 0.225232 0.094984
36 1 5 0.536387 0.211333 0.129539
37 1 5 0.601003 0.221029 0.096441
38 1 5 0.599669 0.190379 0.118908
39 1 5 0.613076 0.214296 0.105792
0 0 0 0.752062 0.208508 0.174435
1 0 0 0.735926 0.177643 0.173770
2 0 0 0.731189 0.195695 0.112359
3 0 0 0.597219 0.212416 0.104799
4 0 0 0.617510 0.220005 0.108894
5 0 0 0.560191 0.211570 0.116781
6 0 0 0.611844 0.197709 0.107748
7 0 0 0.596449 0.213194 0.094502
8 0 1 0.778998 0.220362 0.140747
9 0 1 0.743973 0.154838 0.136035
10 0 1 0.654599 0.196357 0.117368
11 0 1 0.610910 0.222923 0.104777
12 0 1 0.605123 0.184842 0.100425
13 0 1 0.611548 0.210999 0.105941
14 0 1 0.649514 0.217644 0.136190
15 0 1 0.658355 0.228814 0.114179
16 1 3 0.765193 0.217581 0.178820
17 1 3 0.764951 0.187410 0.150784
18 1 3 0.667816 0.212764 0.165297
19 1 3 0.602954 0.214934 0.121016
20 1 3 0.608436 0.206322 0.101854
21 1 3 0.630303 0.217132 0.090224
22 1 3 0.613571 0.221864 0.101127
23 1 3 0.589222 0.210149 0.105246
24 1 4 0.849518 0.202076 0.228660
25 1 4 0.707718 0.181241 0.157130
26 1 4 0.707150 0.194727 0.119694
27 1 4 0.588465 0.223079 0.128749
28 1 4 0.641589 0.207462 0.120477
29 1 4 0.583457 0.196632 0.111416
30 1 4 0.586815 0.183387 0.143813
31 1 4 0.611591 0.214861 0.100044
32 1 5 0.637766 0.224707 0.107019
33 1 5 0.578500 0.197785 0.099223
34 1 5 0.653608 0.228250 0.115867
35 1 5 0.640360 0.232967 0.121105
36 1 5 0.558120 0.224117 0.098498
37 1 5 0.604123 0.209269 0.092528
38 1 5 0.611670 0.225415 0.101382
39 1 5 0.592138 0.210304 0.100522
0 0 0 0.799430 0.223089 0.158693
1 0 0 0.765416 0.188932 0.150499
2 0 0 0.822957 0.193273 0.158755
3 0 0 0.673211 0.223533 0.123937
4 0 0 0.632330 0.202960 0.105241
5 0 0 0.595714 0.209151 0.128706
6 0 0 0.603212 0.203262 0.095416
7 0 0 0.670160 0.223902 0.130756
8 0 1 0.738788 0.188961 0.156181
9 0 1 0.795816 0.169567 0.169909
10 0 1 0.652931 0.187723 0.111075
11 0 1 0.655835 0.237876 0.124962
12 0 1 0.613065 0.197080 0.131588
13 0 1 0.633737 0.206876 0.097806
14 0 1 0.629591 0.202546 0.131567
15 0 1 0.654261 0.238730 0.118031
16 1 3 0.713974 0.196514 0.213061
17 1 3 0.727965 0.216471 0.138555
18 1 3 0.805697 0.239820 0.132253
19 1 3 0.617349 0.215949 0.120840
20 1 3 0.654997 0.215277 0.125459
21 1 3 0.650681 0.232485 0.110488
22 1 3 0.576377 0.216709 0.096966
23 1 3 0.577890 0.197684 0.118356
24 1 4 0.841307 0.191521 0.186495
25 1 4 0.754701 0.202392 0.160251
26 1 4 0.722591 0.190890 0.145243
27 1 4 0.619827 0.216396 0.115888
28 1 4 0.680946 0.213054 0.153747
29 1 4 0.615113 0.206887 0.122327
30 1 4 0.598498 0.205612 0.106777
31 1 4 0.615582 0.209701 0.097045
32 1 5 0.644672 0.219879 0.123305
33 1 5 0.606286 0.201659 0.132179
34 1 5 0.622562 0.231011 0.096453
35 1 5 0.618166 0.221565 0.128076
36 1 5 0.637821 0.234556 0.110425
37 1 5 0.588346 0.226070 0.088326
38 1 5 0.588128 0.205549 0.090122
39 1 5 0.630165 0.205069 0.116383
0 0 0 0.771495 0.209951 0.206018
1 0 0 0.677197 0.195896 0.127989
2 0 0 0.754206 0.193155 0.125841
3 0 0 0.614304 0.215393 0.105847
4 0 0 0.616199 0.214642 0.096311
5 0 0 0.590728 0.222883 0.109148
6 0 0 0.575898 0.205647 0.088300
7 0 0 0.604410 0.215075 0.145255
8 0 1 0.819652 0.215831 0.185536
9 0 1 0.840522 0.177840 0.213861
10 0 1 0.740365 0.196517 0.168367
11 0 1 0.597199 0.208938 0.098447
12 0 1 0.586540 0.185056 0.086028
13 0 1 0.587391 0.210190 0.094953
14 0 1 0.659012 0.233827 0.107900
15 0 1 0.639694 0.209318 0.105363
16 1 3 0.826973 0.213009 0.198777
17 1 3 0.705065 0.212334 0.130460
18 1 3 0.700961 0.222395 0.151215
19 1 3 0.587468 0.217487 0.117253
20 1 3 0.597249 0.228793 0.106738
21 1 3 0.625997 0.215999 0.092913
22 1 3 0.594030 0.219353 0.107313
23 1 3 0.615857 0.237819 0.100791
